109,6,中线,11,丽泽桥,丽泽桥西北角，三环辅路路西侧人行过街天桥下（等车地点的左背后是居然之家）,6:20,7:59,12:03,16:03,20131031175937781.JPG;20131031175943250.JPG;20131031175949296.JPG
110,6,中线,12,七里庄,531、830、840、699路七里庄站公交车站西侧100米，在路北侧（国家电网丰台供电公司大门口右侧路边）,6:24,8:05,12:07,16:07,20131031180015109.JPG;20131031180021187.JPG
111,6,中线,13,北大地,604、340、480路北大地站公交车站北侧15米（捷安特自行车专卖店门前路边）,6:29,8:08,12:12,16:12,20130715173331763.JPG;20130715173347216.JPG
112,6,中线,14,科丰桥,西四环外环科丰桥出口前行50米右侧，在辅路上班车站牌处（斜背后是时代财富天地大楼）,6:33,8:13,12:17,16:17,20130715173435684.JPG;20130715173443263.JPG
113,6,中线,15,花乡桥南,花乡桥南100米路西侧，四合庄村牌楼前面路边,6:36,8:17,12:21,16:21,20130715173627559.JPG;20130715173636325.JPG
114,6,中线,16,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
115,6,中线,17,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
116,7,南线,1,上海沙龙北门,美廉美超市门前路边地下停车场入口处，在路南侧,5:45,7:28,11:28,15:28,20130715174121544.JPG;20130715174126028.JPG
117,7,南线,2,大雄商厦,华润万家超市门前路边（达美乐快餐厅门前）在路北侧,5:47,7:30,11:30,15:30,20130715174240638.JPG;20130715174244794.JPG
118,7,南线,3,贵园东里北门,亦庄镇人民政府往东，贵园东里小区北门对面路边，在路北侧,5:50,7:33,11:33,15:33,20130715174324153.JPG;20130715174328559.JPG
119,7,南线,4,旧宫,物美商厦东侧肯德基门前路边，在路北侧。,5:58,7:41,11:41,15:41,20130715174410794.JPG;20130715174415966.JPG
120,7,南线,5,万源路,万源路煤气站门前路边。,6:02,7:46,11:46,15:46,20130715174448778.JPG;20130715174453653.JPG;20130715174457934.JPG
121,7,南线,6,711医院南门,711医院南门向西20米路北侧，背后是万源烟酒超市,6:04,7:48,11:48,15:48,20130715174534841.JPG;20130715174541419.JPG
122,7,南线,7,东高地,中国邮政储蓄门前，益民商业一条街门口，在路东侧,6:06,7:50,11:50,15:50,20130803215853638.jpg;20130715174626388.JPG
123,7,南线,8,三营门,三营门快速公交站过街天桥下，辅路路东侧（对面是天客隆）,6:09,7:53,11:53,15:53,20130715174920481.JPG;20130715174933044.JPG;20130715174941888.JPG
124,7,南线,9,和义农场,中国邮政储蓄门前路边电话亭处，在辅路路东侧,6:12,7:57,11:57,15:57,20130715175021513.JPG;20130715175029075.JPG
125,7,南线,10,大红门桥北,南苑乡文化娱乐中心门前路边，在辅路路东侧。,6:15,8:01,12:01,16:01,20130715175109606.JPG;20130715175118294.JPG
126,7,南线,11,南苑路果园站,729、324路南苑路果园站公交车站进站口处，在主路路东侧，对面是大红门服装商贸城。,6:18,8:03,12:03,16:03,20130715175213888.JPG;20130715175220888.JPG;20130715175226544.JPG
127,7,南线,12,沙子口（返回全天不停）,东城区第一人民医院门口，在路东侧辅路上。,6:21,8:07,12:07,16:07,20130715175304794.JPG;20130715175315903.JPG
128,7,南线,13,木樨园桥西,40路木樨园桥西站公交车站出站口处，在辅路路北侧,6:24,8:10,12:10,16:10,20130715175350934.JPG;20130715175400059.JPG
129,7,南线,14,洋桥西,洋桥立交桥西第一座过街桥下辅路路北报亭处（背后是山西大厦）,6:26,8:12,12:12,16:12,20130715175435934.JPG
130,7,南线,15,草桥站,300路总站停车场入口处，在辅路路北侧。,6:28,8:14,12:14,16:14,20130715175512950.JPG;20130715175521747.JPG
131,7,南线,16,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
132,7,南线,17,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
133,8,燕山线,1,东风路,东风路口往东南方向20米，爱心缘面包房门前路边。,5:40,7:20,11:20,15:20,20130716091106356.jpg;20130716091112184.jpg
134,8,燕山线,2,设计院,迎风商场门前路边，在路西侧。,5:46,7:26,11:26,15:26,20130716091151309.jpg
135,8,燕山线,3,燕化邮电局,831、837路燕化邮电局站公交车站进站口处，在路西侧，背后是燕化邮电局。,5:48,7:28,11:28,15:28,20130716091256216.jpg
136,8,燕山线,4,杏花东里,房山区中医院燕化分院大门口处（在路南侧）,5:50,7:30,11:30,15:30,20130716091346200.jpg
137,8,燕山线,5,燕山宏塔小区,831、837、901路宏塔小区站公交车站的主路路边，在路南侧,5:52,7:32,11:32,15:32,20130716091426934.jpg;20130716091434528.jpg;20130716091444716.jpg
138,8,燕山线,6,万宁桥,万宁交通大队门前路边，在路西侧（对面是北关农工商公司）,5:54,7:34,11:34,15:34,20130716091522028.jpg;20130716091532028.jpg
139,8,燕山线,7,仓房小区（原老区政府）,831、837路仓房小区站公交车站进站口处（对面是中国银行）,5:56,7:36,11:36,15:36,20130802170310889.jpg;20130802170318733.jpg
140,8,燕山线,8,房山东大桥,房12、15、18、31路东大桥站公交车站西侧20米路南。（等车地点的对面有个红顶的公共卫生间）,5:59,7:39,11:39,15:39,20130716091715513.jpg;20130716091725481.jpg
141,8,燕山线,9,大董村,901路大董村站公交车站出站口处，人行过街天桥下（在路南侧）,6:06,7:46,11:46,15:46,20130802165905499.jpg;20130802165922624.jpg
142,8,燕山线,10,闫村,房12、15、37路、901、952、971路闫村站公交车站出站口处，在路南侧,6:09,7:51,11:51,15:51,20130716091912638.JPG
143,8,燕山线,11,保良厂,房山区保良汽车修理厂门口（在路南侧）,6:13,7:54,11:54,15:54,20130716091957091.jpg;20130716092010684.jpg
144,8,燕山线,12,北潞园,971、901路北潞园站公交车处，在昊远隆基过街天桥下，在主路路南侧,6:14,7:56,11:56,15:56,20130716092049903.jpg
145,8,燕山线,13,良乡西门,房32路、房37支、835、646、993、901路，良乡西门站公交车进站口处，在路南侧（背后是个用铁栅栏围起来的电力设备）,6:15,7:59,11:59,15:59,20130716092133809.JPG;20130716092152450.jpg;20130716092208997.jpg
146,8,燕山线,14,良乡医院,616、901、837路良乡医院站公交车站出站口处，在路东侧（对面是良乡医院东门）,6:18,8:04,12:04,16:04,20130716092303950.jpg;20130716092313466.JPG
147,8,燕山线,15,良乡北关,616、901、837路良乡北关站公交车站出站口处，在路东侧（对面是房山地税大白楼）,6:19,8:05,12:05,16:05,20130716092357450.JPG;20130716092406591.JPG;20130716092419122.JPG
148,8,燕山线,16,区政府,区政府斜对面房33路、房38路公交车站处，在路南侧，背后有个城管执法的岗亭,6:21,8:08,12:08,16:08,20130716092500591.jpg;20130716092514106.jpg
149,8,燕山线,17,送变电公司路口西,836、839、646路送变电公司路口西站公交车站进站口处，在路南侧（背后是中石化加油站）,6:23,8:10,12:10,16:10,20130716092605950.jpg;20130716092615091.jpg
150,8,燕山线,18,长阳路口,836、646、952、993路长阳路口站公交车站出站口处，在路东侧,6:26,8:13,12:13,16:13,20130716092658231.JPG;20130716092707481.jpg;20130716092716044.jpg
151,8,燕山线,19,西营村,646、993路西营村站公交车站出站口处，在路南侧（等车地点的右侧100米是农职院人行过街天桥）,6:30,8:20,12:20,16:20,20131031175724140.JPG;20131031175729875.JPG
152,8,燕山线,20,训练场,东方时尚驾校,6:55,8:55,12:55,16:55,
153,8,燕山线,21,返回,东方时尚驾校,9:05,13:05,17:15,19:15/21:05,
154,9,西线,1,静安庄,靠近三元大厦的847、718、367路静安庄站公交车站出站口右侧10米路边，在三环辅路上。,5:45,7:00,11:25,15:25,20130716093324184.JPG;20130716093329013.JPG
155,9,西线,2,西坝河,恒川广场门前路边，朝阳校车站牌处，在路北侧,5:46,7:01,11:26,15:26,20130716093410216.JPG;20130716093417419.JPG
156,9,西线,3,和平东桥,367、718、671路和平东桥站公交车站进站口港湾处，在辅路路北侧（背后是一碗香牛肉面）,5:48,7:05,11:30,15:30,20130716093501200.JPG
